Gm#,Date,Unnamed: 2,Tm,Unnamed: 4,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
162,2022/10/05,boxscore (https://www.baseball-reference.com/boxes/SDN/SDN202210050.shtml),SDP,,SFG (https://www.baseball-reference.com/teams/SFG/2022.shtml),L,1,8,,89-73,2,22,Marte (https://www.baseball-reference.com/players/m/marteyu01.shtml),Stammen (https://www.baseball-reference.com/players/s/stammcr01.shtml),,3:07,D,"32,064",0.02,-,
Gm#,,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,2022/04/08,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202204080.shtml),SFG,,MIA (https://www.baseball-reference.com/teams/MIA/2022.shtml),W-wo,6,5,10,1-0,1,Tied,Álvarez (https://www.baseball-reference.com/players/a/alvarjo02.shtml),Bass (https://www.baseball-reference.com/players/b/bassan01.shtml),,3:26,D,"40,853",0.92,+,
2,2022/04/09,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202204090.shtml),SFG,,MIA (https://www.baseball-reference.com/teams/MIA/2022.shtml),L,1,2,,1-1,2,0.5,Okert (https://www.baseball-reference.com/players/o/okertst01.shtml),McGee (https://www.baseball-reference.com/players/m/mcgeeja01.shtml),Bender (https://www.baseball-reference.com/players/b/bendean01.shtml),2:57,D,"38,885",0.96,-,
3,2022/04/10,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202204100.shtml),SFG,,MIA (https://www.baseball-reference.com/teams/MIA/2022.shtml),W,3,2,,2-1,2,0.5,García (https://www.baseball-reference.com/players/g/garcija04.shtml),Rogers (https://www.baseball-reference.com/players/r/rogertr01.shtml),Leone (https://www.baseball-reference.com/players/l/leonedo01.shtml),2:43,D,"37,332",0.94,+,
4,2022/04/11,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202204110.shtml),SFG,,SDP (https://www.baseball-reference.com/teams/SDP/2022.shtml),L,2,4,,2-2,3,1.5,Wilson (https://www.baseball-reference.com/players/w/wilsost02.shtml),Rogers (https://www.baseball-reference.com/players/r/rogerty01.shtml),Rogers (https://www.baseball-reference.com/players/r/rogerta01.shtml),3:30,N,"23,279",1.02,-,
5,2022/04/12,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202204120.shtml),SFG,,SDP (https://www.baseball-reference.com/teams/SDP/2022.shtml),W,13,2,,3-2,3,1,Cobb (https://www.baseball-reference.com/players/c/cobbal01.shtml),Darvish (https://www.baseball-reference.com/players/d/darviyu01.shtml),,3:13,N,"25,560",0.94,+,
6,2022/04/13,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202204130.shtml),SFG,,SDP (https://www.baseball-reference.com/teams/SDP/2022.shtml),W,2,1,,4-2,2,0.5,Webb (https://www.baseball-reference.com/players/w/webblo01.shtml),Manaea (https://www.baseball-reference.com/players/m/manaese01.shtml),Doval (https://www.baseball-reference.com/players/d/dovalca01.shtml),2:11,D,"27,197",1.04,++,
7,2022/04/15,boxscore (https://www.baseball-reference.com/boxes/CLE/CLE202204150.shtml),SFG,@,CLE (https://www.baseball-reference.com/teams/CLE/2022.shtml),W,4,1,,5-2,1,Tied,Rodón (https://www.baseball-reference.com/players/r/rodonca01.shtml),Plesac (https://www.baseball-reference.com/players/p/plesaza01.shtml),Doval (https://www.baseball-reference.com/players/d/dovalca01.shtml),2:56,N,"33,469",0.97,+++,
8,2022/04/16,boxscore (https://www.baseball-reference.com/boxes/CLE/CLE202204160.shtml),SFG,@,CLE (https://www.baseball-reference.com/teams/CLE/2022.shtml),W,4,2,,6-2,1,Tied,Leone (https://www.baseball-reference.com/players/l/leonedo01.shtml),Sandlin (https://www.baseball-reference.com/players/s/sandlni01.shtml),McGee (https://www.baseball-reference.com/players/m/mcgeeja01.shtml),3:19,N,"13,187",1.01,++++,
9,2022/04/17,boxscore (https://www.baseball-reference.com/boxes/CLE/CLE202204170.shtml),SFG,@,CLE (https://www.baseball-reference.com/teams/CLE/2022.shtml),W,8,1,,7-2,1,Tied,Wood (https://www.baseball-reference.com/players/w/woodal02.shtml),Civale (https://www.baseball-reference.com/players/c/civalaa01.shtml),,2:57,D,"9,620",1.02,+++++,
10,2022/04/19,boxscore (https://www.baseball-reference.com/boxes/NYN/NYN202204191.shtml),SFG,@,NYM (https://www.baseball-reference.com/teams/NYM/2022.shtml),L-wo,4,5,10,7-3,3,1,Ottavino (https://www.baseball-reference.com/players/o/ottavad01.shtml),García (https://www.baseball-reference.com/players/g/garcija04.shtml),,3:33,D,,1.06,-,2022-04-18 (Rain)
11,2022/04/19,boxscore (https://www.baseball-reference.com/boxes/NYN/NYN202204192.shtml),SFG,@,NYM (https://www.baseball-reference.com/teams/NYM/2022.shtml),L,1,3,,7-4,3,1,Scherzer (https://www.baseball-reference.com/players/s/scherma01.shtml),Webb (https://www.baseball-reference.com/players/w/webblo01.shtml),May (https://www.baseball-reference.com/players/m/maytr01.shtml),2:41,D,"27,490",1.05,--,
12,2022/04/20,boxscore (https://www.baseball-reference.com/boxes/NYN/NYN202204200.shtml),SFG,@,NYM (https://www.baseball-reference.com/teams/NYM/2022.shtml),W,5,2,,8-4,2,1,Rodón (https://www.baseball-reference.com/players/r/rodonca01.shtml),Bassitt (https://www.baseball-reference.com/players/b/bassich01.shtml),McGee (https://www.baseball-reference.com/players/m/mcgeeja01.shtml),3:20,N,"30,050",1.05,+,
13,2022/04/21,boxscore (https://www.baseball-reference.com/boxes/NYN/NYN202204210.shtml),SFG,@,NYM (https://www.baseball-reference.com/teams/NYM/2022.shtml),L,2,6,,8-5,4,1.5,Carrasco (https://www.baseball-reference.com/players/c/carraca01.shtml),DeSclafani (https://www.baseball-reference.com/players/d/desclan01.shtml),,2:35,D,"28,760",1.1,-,
14,2022/04/22,boxscore (https://www.baseball-reference.com/boxes/WAS/WAS202204220.shtml),SFG,@,WSN (https://www.baseball-reference.com/teams/WSN/2022.shtml),W,7,1,,9-5,2,1.5,Junis (https://www.baseball-reference.com/players/j/junisja01.shtml),Corbin (https://www.baseball-reference.com/players/c/corbipa01.shtml),,2:53,N,"23,751",1.02,+,
15,2022/04/23,boxscore (https://www.baseball-reference.com/boxes/WAS/WAS202204230.shtml),SFG,@,WSN (https://www.baseball-reference.com/teams/WSN/2022.shtml),W,5,2,,10-5,2,0.5,Wood (https://www.baseball-reference.com/players/w/woodal02.shtml),Sanchez (https://www.baseball-reference.com/players/s/sanchaa01.shtml),Doval (https://www.baseball-reference.com/players/d/dovalca01.shtml),2:48,D,"27,799",1.07,++,
16,2022/04/24,boxscore (https://www.baseball-reference.com/boxes/WAS/WAS202204240.shtml),SFG,@,WSN (https://www.baseball-reference.com/teams/WSN/2022.shtml),W,12,3,,11-5,2,0.5,Webb (https://www.baseball-reference.com/players/w/webblo01.shtml),Adon (https://www.baseball-reference.com/players/a/adonjo01.shtml),,3:19,D,"26,003",1.08,+++,
17,2022/04/25,boxscore (https://www.baseball-reference.com/boxes/MIL/MIL202204250.shtml),SFG,@,MIL (https://www.baseball-reference.com/teams/MIL/2022.shtml),W,4,2,,12-5,2,0.5,McGee (https://www.baseball-reference.com/players/m/mcgeeja01.shtml),Cousins (https://www.baseball-reference.com/players/c/cousija01.shtml),Doval (https://www.baseball-reference.com/players/d/dovalca01.shtml),3:01,N,"21,186",1.09,++++,
18,2022/04/26,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202204260.shtml),SFG,,OAK (https://www.baseball-reference.com/teams/OAK/2022.shtml),W,8,2,,13-5,1,up 0.5,Rodón (https://www.baseball-reference.com/players/r/rodonca01.shtml),Jefferies (https://www.baseball-reference.com/players/j/jeffeda01.shtml),,3:01,N,"32,898",1.05,+++++,
19,2022/04/27,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202204270.shtml),SFG,,OAK (https://www.baseball-reference.com/teams/OAK/2022.shtml),L,0,1,,13-6,1,up 0.5,Blackburn (https://www.baseball-reference.com/players/b/blackpa01.shtml),Long (https://www.baseball-reference.com/players/l/longsa01.shtml),Jiménez (https://www.baseball-reference.com/players/j/jimenda01.shtml),3:00,N,"32,014",1.08,-,
20,2022/04/29,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202204290.shtml),SFG,,WSN (https://www.baseball-reference.com/teams/WSN/2022.shtml),L,4,14,,13-7,3,0.5,Sanchez (https://www.baseball-reference.com/players/s/sanchaa01.shtml),Wood (https://www.baseball-reference.com/players/w/woodal02.shtml),,3:46,N,"38,256",1.12,--,
21,2022/04/30,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202204300.shtml),SFG,,WSN (https://www.baseball-reference.com/teams/WSN/2022.shtml),W,9,3,,14-7,1,up 0.5,Webb (https://www.baseball-reference.com/players/w/webblo01.shtml),Adon (https://www.baseball-reference.com/players/a/adonjo01.shtml),,3:20,D,"33,241",1.06,+,
Gm#,,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
22,2022/05/01,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202205010.shtml),SFG,,WSN (https://www.baseball-reference.com/teams/WSN/2022.shtml),L,5,11,,14-8,3,0.5,Gray (https://www.baseball-reference.com/players/g/grayjo03.shtml),Cobb (https://www.baseball-reference.com/players/c/cobbal01.shtml),,3:37,D,"38,451",1.13,-,
23,2022/05/03,boxscore (https://www.baseball-reference.com/boxes/LAN/LAN202205030.shtml),SFG,@,LAD (https://www.baseball-reference.com/teams/LAD/2022.shtml),L,1,3,,14-9,3,1.5,Urías (https://www.baseball-reference.com/players/u/uriasju01.shtml),Rodón (https://www.baseball-reference.com/players/r/rodonca01.shtml),Kimbrel (https://www.baseball-reference.com/players/k/kimbrcr01.shtml),3:05,N,"43,370",1.22,--,
24,2022/05/04,boxscore (https://www.baseball-reference.com/boxes/LAN/LAN202205040.shtml),SFG,@,LAD (https://www.baseball-reference.com/teams/LAD/2022.shtml),L,1,9,,14-10,3,2.5,Gonsolin (https://www.baseball-reference.com/players/g/gonsoto01.shtml),Wood (https://www.baseball-reference.com/players/w/woodal02.shtml),,3:00,N,"52,203",1.2,---,
25,2022/05/05,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202205050.shtml),SFG,,STL (https://www.baseball-reference.com/teams/STL/2022.shtml),L,1,7,,14-11,4,3,Mikolas (https://www.baseball-reference.com/players/m/mikolmi01.shtml),Littell (https://www.baseball-reference.com/players/l/litteza01.shtml),,3:01,N,"22,562",1.05,----,
26,2022/05/06,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202205060.shtml),SFG,,STL (https://www.baseball-reference.com/teams/STL/2022.shtml),L,2,3,,14-12,4,3.5,Helsley (https://www.baseball-reference.com/players/h/helslry01.shtml),Doval (https://www.baseball-reference.com/players/d/dovalca01.shtml),Gallegos (https://www.baseball-reference.com/players/g/gallegi01.shtml),2:52,N,"28,898",1.01,-----,
27,2022/05/07,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202205070.shtml),SFG,,STL (https://www.baseball-reference.com/teams/STL/2022.shtml),W,13,7,,15-12,4,4,Webb (https://www.baseball-reference.com/players/w/webblo01.shtml),Matz (https://www.baseball-reference.com/players/m/matzst01.shtml),,3:22,D,"40,113",0.95,+,
28,2022/05/08,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202205080.shtml),SFG,,STL (https://www.baseball-reference.com/teams/STL/2022.shtml),W,4,3,,16-12,3,4,Leone (https://www.baseball-reference.com/players/l/leonedo01.shtml),Cabrera (https://www.baseball-reference.com/players/c/cabrege01.shtml),Doval (https://www.baseball-reference.com/players/d/dovalca01.shtml),3:08,D,"38,193",0.99,++,
29,2022/05/09,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202205090.shtml),SFG,,COL (https://www.baseball-reference.com/teams/COL/2022.shtml),W,8,5,,17-12,3,3,Rodón (https://www.baseball-reference.com/players/r/rodonca01.shtml),Gomber (https://www.baseball-reference.com/players/g/gombeau01.shtml),,3:15,N,"20,039",1.07,+++,
30,2022/05/10,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202205100.shtml),SFG,,COL (https://www.baseball-reference.com/teams/COL/2022.shtml),W,9,2,,18-12,3,3,Wood (https://www.baseball-reference.com/players/w/woodal02.shtml),Senzatela (https://www.baseball-reference.com/players/s/senzaan01.shtml),,3:10,N,"21,472",1.11,++++,
31,2022/05/11,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202205110.shtml),SFG,,COL (https://www.baseball-reference.com/teams/COL/2022.shtml),W,7,1,,19-12,3,2,Cobb (https://www.baseball-reference.com/players/c/cobbal01.shtml),Kuhl (https://www.baseball-reference.com/players/k/kuhlch01.shtml),,3:14,D,"23,341",1.08,+++++,
32,2022/05/13,boxscore (https://www.baseball-reference.com/boxes/SLN/SLN202205130.shtml),SFG,@,STL (https://www.baseball-reference.com/teams/STL/2022.shtml),W,8,2,,20-12,3,0.5,Webb (https://www.baseball-reference.com/players/w/webblo01.shtml),Hicks (https://www.baseball-reference.com/players/h/hicksjo03.shtml),,3:06,N,"39,612",1.1,++++++,
33,2022/05/14,boxscore (https://www.baseball-reference.com/boxes/SLN/SLN202205140.shtml),SFG,@,STL (https://www.baseball-reference.com/teams/STL/2022.shtml),L,0,4,,20-13,3,0.5,Hudson (https://www.baseball-reference.com/players/h/hudsoda02.shtml),Junis (https://www.baseball-reference.com/players/j/junisja01.shtml),,3:05,D,"44,537",1.17,-,
34,2022/05/15,boxscore (https://www.baseball-reference.com/boxes/SLN/SLN202205150.shtml),SFG,@,STL (https://www.baseball-reference.com/teams/STL/2022.shtml),L,6,15,,20-14,3,1.5,Wainwright (https://www.baseball-reference.com/players/w/wainwad01.shtml),Rodón (https://www.baseball-reference.com/players/r/rodonca01.shtml),,3:05,N,"39,703",1.16,--,
35,2022/05/16,boxscore (https://www.baseball-reference.com/boxes/COL/COL202205160.shtml),SFG,@,COL (https://www.baseball-reference.com/teams/COL/2022.shtml),W,7,6,,21-14,3,1.5,Brebbia (https://www.baseball-reference.com/players/b/brebbjo01.shtml),Bard (https://www.baseball-reference.com/players/b/bardda01.shtml),Doval (https://www.baseball-reference.com/players/d/dovalca01.shtml),3:23,N,"23,180",1.16,+,
36,2022/05/17,boxscore (https://www.baseball-reference.com/boxes/COL/COL202205170.shtml),SFG,@,COL (https://www.baseball-reference.com/teams/COL/2022.shtml),W,10,7,,22-14,3,2,Cobb (https://www.baseball-reference.com/players/c/cobbal01.shtml),Kuhl (https://www.baseball-reference.com/players/k/kuhlch01.shtml),Doval (https://www.baseball-reference.com/players/d/dovalca01.shtml),3:40,N,"25,735",1.18,++,
37,2022/05/18,boxscore (https://www.baseball-reference.com/boxes/COL/COL202205180.shtml),SFG,@,COL (https://www.baseball-reference.com/teams/COL/2022.shtml),L,3,5,,22-15,3,3,Kinley (https://www.baseball-reference.com/players/k/kinlety01.shtml),Álvarez (https://www.baseball-reference.com/players/a/alvarjo02.shtml),Bard (https://www.baseball-reference.com/players/b/bardda01.shtml),2:42,D,"26,713",1.17,-,
38,2022/05/20,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202205200.shtml),SFG,,SDP (https://www.baseball-reference.com/teams/SDP/2022.shtml),L,7,8,10,22-16,3,4,García (https://www.baseball-reference.com/players/g/garcilu03.shtml),Doval (https://www.baseball-reference.com/players/d/dovalca01.shtml),Suarez (https://www.baseball-reference.com/players/s/suarero01.shtml),3:23,N,"31,359",1.24,--,
39,2022/05/21,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202205210.shtml),SFG,,SDP (https://www.baseball-reference.com/teams/SDP/2022.shtml),L,1,2,,22-17,3,5,Musgrove (https://www.baseball-reference.com/players/m/musgrjo01.shtml),Rodón (https://www.baseball-reference.com/players/r/rodonca01.shtml),Rogers (https://www.baseball-reference.com/players/r/rogerta01.shtml),3:05,D,"38,916",1.19,---,
40,2022/05/22,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202205220.shtml),SFG,,SDP (https://www.baseball-reference.com/teams/SDP/2022.shtml),L,1,10,,22-18,3,5,Gore (https://www.baseball-reference.com/players/g/gorema01.shtml),Wood (https://www.baseball-reference.com/players/w/woodal02.shtml),,2:57,D,"35,363",1.11,----,
41,2022/05/23,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202205230.shtml),SFG,,NYM (https://www.baseball-reference.com/teams/NYM/2022.shtml),L,3,13,,22-19,3,6,Peterson (https://www.baseball-reference.com/players/p/peterda01.shtml),Cobb (https://www.baseball-reference.com/players/c/cobbal01.shtml),,2:51,N,"25,690",1,-----,
42,2022/05/24,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202205240.shtml),SFG,,NYM (https://www.baseball-reference.com/teams/NYM/2022.shtml),W-wo,13,12,,23-19,3,6,Brebbia (https://www.baseball-reference.com/players/b/brebbjo01.shtml),Díaz (https://www.baseball-reference.com/players/d/diazed04.shtml),,3:50,N,"27,683",0.91,+,
43,2022/05/25,boxscore (https://www.baseball-reference.com/boxes/SFN/SFN202205250.shtml),SFG,,NYM (https://www.baseball-reference.com/teams/NYM/2022.shtml),W,9,3,,24-19,3,5,Junis (https://www.baseball-reference.com/players/j/junisja01.shtml),Szapucki (https://www.baseball-reference.com/players/s/szaputh01.shtml),,2:44,D,"27,432",0.97,++,
44,2022/05/27,boxscore (https://www.baseball-reference.com/boxes/CIN/CIN202205270.shtml),SFG,@,CIN (https://www.baseball-reference.com/teams/CIN/2022.shtml),L,1,5,,24-20,3,6.5,Ashcraft (https://www.baseball-reference.com/players/a/ashcrgr01.shtml),Rodón (https://www.baseball-reference.com/players/r/rodonca01.shtml),Warren (https://www.baseball-reference.com/players/w/warrear01.shtml),3:16,N,"19,000",0.98,-,
45,2022/05/28,boxscore (https://www.baseball-reference.com/boxes/CIN/CIN202205280.shtml),SFG,@,CIN (https://www.baseball-reference.com/teams/CIN/2022.shtml),L,2,3,,24-21,3,7.5,Gutierrez (https://www.baseball-reference.com/players/g/gutievl01.shtml),Wood (https://www.baseball-reference.com/players/w/woodal02.shtml),Santillan (https://www.baseball-reference.com/players/s/santito01.shtml),3:00,D,"26,655",0.94,--,
46,2022/05/29,boxscore (https://www.baseball-reference.com/boxes/CIN/CIN202205290.shtml),SFG,@,CIN (https://www.baseball-reference.com/teams/CIN/2022.shtml),W,6,4,,25-21,3,7.5,Brebbia (https://www.baseball-reference.com/players/b/brebbjo01.shtml),Warren (https://www.baseball-reference.com/players/w/warrear01.shtml),,3:10,D,"20,439",0.92,+,
47,2022/05/30,boxscore (https://www.baseball-reference.com/boxes/PHI/PHI202205300.shtml),SFG,@,PHI (https://www.baseball-reference.com/teams/PHI/2022.shtml),W,5,4,10,26-21,3,6.5,Leone (https://www.baseball-reference.com/players/l/leonedo01.shtml),Bellatti (https://www.baseball-reference.com/players/b/bellaan01.shtml),Doval (https://www.baseball-reference.com/players/d/dovalca01.shtml),3:13,D,"26,650",0.94,++,
48,2022/05/31,boxscore (https://www.baseball-reference.com/boxes/PHI/PHI202205310.shtml),SFG,@,PHI (https://www.baseball-reference.com/teams/PHI/2022.shtml),W,7,4,11,27-21,3,5.5,Álvarez (https://www.baseball-reference.com/players/a/alvarjo02.shtml),Bellatti (https://www.baseball-reference.com/players/b/bellaan01.shtml),,4:52,N,"20,927",0.96,+++,
Gm#,,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
