Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
133,"Wednesday, Sep 1 (https://www.baseball-reference.com/boxes/?date=2021-09-01)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202109010.shtml),TBR,,BOS (https://www.baseball-reference.com/teams/BOS/2021.shtml),L,2,3,,84-49,1,up 7.0,Whitlock (https://www.baseball-reference.com/players/w/whitlga01.shtml),Fairbanks (https://www.baseball-reference.com/players/f/fairbpe01.shtml),Ottavino (https://www.baseball-reference.com/players/o/ottavad01.shtml),3:13,N,"7,808",0.33,-,
134,"Thursday, Sep 2 (https://www.baseball-reference.com/boxes/?date=2021-09-02)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202109020.shtml),TBR,,BOS (https://www.baseball-reference.com/teams/BOS/2021.shtml),L,0,4,,84-50,1,up 6.5,Rodríguez (https://www.baseball-reference.com/players/r/rodried05.shtml),McClanahan (https://www.baseball-reference.com/players/m/mcclash01.shtml),Richards (https://www.baseball-reference.com/players/r/richaga01.shtml),2:55,N,"7,923",0.5,--,
135,"Friday, Sep 3 (https://www.baseball-reference.com/boxes/?date=2021-09-03)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202109030.shtml),TBR,,MIN (https://www.baseball-reference.com/teams/MIN/2021.shtml),W,5,3,,85-50,1,up 6.5,Wacha (https://www.baseball-reference.com/players/w/wachami01.shtml),Dobnak (https://www.baseball-reference.com/players/d/dobnara01.shtml),Kittredge (https://www.baseball-reference.com/players/k/kittran01.shtml),2:25,N,"8,864",0.55,+,
136,"Saturday, Sep 4 (https://www.baseball-reference.com/boxes/?date=2021-09-04)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202109040.shtml),TBR,,MIN (https://www.baseball-reference.com/teams/MIN/2021.shtml),W,11,4,,86-50,1,up 7.5,Archer (https://www.baseball-reference.com/players/a/archech01.shtml),Albers (https://www.baseball-reference.com/players/a/alberan01.shtml),Enns (https://www.baseball-reference.com/players/e/ennsdi01.shtml),3:09,D,"13,861",0.52,++,
137,"Sunday, Sep 5 (https://www.baseball-reference.com/boxes/?date=2021-09-05)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202109050.shtml),TBR,,MIN (https://www.baseball-reference.com/teams/MIN/2021.shtml),L,5,6,,86-51,1,up 7.5,Duffey (https://www.baseball-reference.com/players/d/duffety01.shtml),Kittredge (https://www.baseball-reference.com/players/k/kittran01.shtml),Colomé (https://www.baseball-reference.com/players/c/colomal01.shtml),3:32,D,"14,165",0.39,-,
138,"Monday, Sep 6 (https://www.baseball-reference.com/boxes/?date=2021-09-06)",boxscore (https://www.baseball-reference.com/boxes/BOS/BOS202109060.shtml),TBR,@,BOS (https://www.baseball-reference.com/teams/BOS/2021.shtml),W,11,10,10,87-51,1,up 8.5,McHugh (https://www.baseball-reference.com/players/m/mchugco01.shtml),Whitlock (https://www.baseball-reference.com/players/w/whitlga01.shtml),,4:54,D,"26,512",0.46,+,
139,"Tuesday, Sep 7 (https://www.baseball-reference.com/boxes/?date=2021-09-07)",boxscore (https://www.baseball-reference.com/boxes/BOS/BOS202109070.shtml),TBR,@,BOS (https://www.baseball-reference.com/teams/BOS/2021.shtml),W,12,7,,88-51,1,up 9.5,Rasmussen (https://www.baseball-reference.com/players/r/rasmudr01.shtml),Rodríguez (https://www.baseball-reference.com/players/r/rodried05.shtml),,2:57,N,"25,065",0.25,++,
140,"Wednesday, Sep 8 (https://www.baseball-reference.com/boxes/?date=2021-09-08)",boxscore (https://www.baseball-reference.com/boxes/BOS/BOS202109080.shtml),TBR,@,BOS (https://www.baseball-reference.com/teams/BOS/2021.shtml),L,1,2,,88-52,1,up 9.0,Richards (https://www.baseball-reference.com/players/r/richaga01.shtml),Chargois (https://www.baseball-reference.com/players/c/chargjt01.shtml),Robles (https://www.baseball-reference.com/players/r/robleha01.shtml),2:46,N,"26,649",0.16,-,
141,"Friday, Sep 10 (https://www.baseball-reference.com/boxes/?date=2021-09-10)",boxscore (https://www.baseball-reference.com/boxes/DET/DET202109100.shtml),TBR,@,DET (https://www.baseball-reference.com/teams/DET/2021.shtml),L,4,10,,88-53,1,up 9.0,Cisnero (https://www.baseball-reference.com/players/c/cisnejo01.shtml),Fairbanks (https://www.baseball-reference.com/players/f/fairbpe01.shtml),,3:26,N,"18,321",0.14,--,
142,"Saturday, Sep 11 (https://www.baseball-reference.com/boxes/?date=2021-09-11)",boxscore (https://www.baseball-reference.com/boxes/DET/DET202109110.shtml),TBR,@,DET (https://www.baseball-reference.com/teams/DET/2021.shtml),W,7,2,,89-53,1,up 9.0,Enns (https://www.baseball-reference.com/players/e/ennsdi01.shtml),Mize (https://www.baseball-reference.com/players/m/mizeca01.shtml),,2:49,N,"18,842",0.15,+,
143,"Sunday, Sep 12 (https://www.baseball-reference.com/boxes/?date=2021-09-12)",boxscore (https://www.baseball-reference.com/boxes/DET/DET202109120.shtml),TBR,@,DET (https://www.baseball-reference.com/teams/DET/2021.shtml),L-wo,7,8,11,89-54,1,up 9.0,Funkhouser (https://www.baseball-reference.com/players/f/funkhky01.shtml),Feyereisen (https://www.baseball-reference.com/players/f/feyerjo01.shtml),,3:48,D,"13,396",0.14,-,
144,"Monday, Sep 13 (https://www.baseball-reference.com/boxes/?date=2021-09-13)",boxscore (https://www.baseball-reference.com/boxes/TOR/TOR202109130.shtml),TBR,@,TOR (https://www.baseball-reference.com/teams/TOR/2021.shtml),L,1,8,,89-55,1,up 8.0,Manoah (https://www.baseball-reference.com/players/m/manoaal01.shtml),Yarbrough (https://www.baseball-reference.com/players/y/yarbrry01.shtml),,2:53,N,"12,119",0.17,--,
145,"Tuesday, Sep 14 (https://www.baseball-reference.com/boxes/?date=2021-09-14)",boxscore (https://www.baseball-reference.com/boxes/TOR/TOR202109140.shtml),TBR,@,TOR (https://www.baseball-reference.com/teams/TOR/2021.shtml),W,2,0,,90-55,1,up 9.0,Rasmussen (https://www.baseball-reference.com/players/r/rasmudr01.shtml),Berríos (https://www.baseball-reference.com/players/b/berrijo01.shtml),Kittredge (https://www.baseball-reference.com/players/k/kittran01.shtml),2:20,N,"13,103",0.25,+,
146,"Wednesday, Sep 15 (https://www.baseball-reference.com/boxes/?date=2021-09-15)",boxscore (https://www.baseball-reference.com/boxes/TOR/TOR202109150.shtml),TBR,@,TOR (https://www.baseball-reference.com/teams/TOR/2021.shtml),L,3,6,,90-56,1,up 8.0,Ray (https://www.baseball-reference.com/players/r/rayro02.shtml),Wacha (https://www.baseball-reference.com/players/w/wachami01.shtml),Romano (https://www.baseball-reference.com/players/r/romanjo03.shtml),2:29,D,"12,153",0.13,-,
147,"Thursday, Sep 16 (https://www.baseball-reference.com/boxes/?date=2021-09-16)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202109160.shtml),TBR,,DET (https://www.baseball-reference.com/teams/DET/2021.shtml),W,5,2,,91-56,1,up 8.5,Enns (https://www.baseball-reference.com/players/e/ennsdi01.shtml),Alexander (https://www.baseball-reference.com/players/a/alexaty01.shtml),,2:38,N,"10,206",0.21,+,
148,"Friday, Sep 17 (https://www.baseball-reference.com/boxes/?date=2021-09-17)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202109170.shtml),TBR,,DET (https://www.baseball-reference.com/teams/DET/2021.shtml),W-wo,7,4,10,92-56,1,up 8.5,Kittredge (https://www.baseball-reference.com/players/k/kittran01.shtml),Garcia (https://www.baseball-reference.com/players/g/garcibr01.shtml),,3:17,N,"16,451",0.12,++,
149,"Saturday, Sep 18 (https://www.baseball-reference.com/boxes/?date=2021-09-18)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202109180.shtml),TBR,,DET (https://www.baseball-reference.com/teams/DET/2021.shtml),L,3,4,,92-57,1,up 7.5,Ureña (https://www.baseball-reference.com/players/u/urenajo01.shtml),Yarbrough (https://www.baseball-reference.com/players/y/yarbrry01.shtml),Fulmer (https://www.baseball-reference.com/players/f/fulmemi01.shtml),2:50,D,"22,921",0.1,-,
150,"Sunday, Sep 19 (https://www.baseball-reference.com/boxes/?date=2021-09-19)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202109190.shtml),TBR,,DET (https://www.baseball-reference.com/teams/DET/2021.shtml),L,0,2,,92-58,1,up 6.5,Peralta (https://www.baseball-reference.com/players/p/peralwi01.shtml),McClanahan (https://www.baseball-reference.com/players/m/mcclash01.shtml),Funkhouser (https://www.baseball-reference.com/players/f/funkhky01.shtml),2:44,D,"17,948",0.11,--,
151,"Monday, Sep 20 (https://www.baseball-reference.com/boxes/?date=2021-09-20)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202109200.shtml),TBR,,TOR (https://www.baseball-reference.com/teams/TOR/2021.shtml),W,6,4,,93-58,1,up 7.0,Baz (https://www.baseball-reference.com/players/b/bazsh01.shtml),Ray (https://www.baseball-reference.com/players/r/rayro02.shtml),Enns (https://www.baseball-reference.com/players/e/ennsdi01.shtml),3:23,N,"10,119",0.2,+,
152,"Tuesday, Sep 21 (https://www.baseball-reference.com/boxes/?date=2021-09-21)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202109210.shtml),TBR,,TOR (https://www.baseball-reference.com/teams/TOR/2021.shtml),L,2,4,,93-59,1,up 6.0,Manoah (https://www.baseball-reference.com/players/m/manoaal01.shtml),Anderson (https://www.baseball-reference.com/players/a/anderni01.shtml),Romano (https://www.baseball-reference.com/players/r/romanjo03.shtml),3:19,N,"9,888",0.11,-,
153,"Wednesday, Sep 22 (https://www.baseball-reference.com/boxes/?date=2021-09-22)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202109220.shtml),TBR,,TOR (https://www.baseball-reference.com/teams/TOR/2021.shtml),W,7,1,,94-59,1,up 6.0,Chargois (https://www.baseball-reference.com/players/c/chargjt01.shtml),Stripling (https://www.baseball-reference.com/players/s/stripro01.shtml),,3:20,D,"10,994",0.16,+,
154,"Friday, Sep 24 (https://www.baseball-reference.com/boxes/?date=2021-09-24)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202109240.shtml),TBR,,MIA (https://www.baseball-reference.com/teams/MIA/2021.shtml),W,8,0,,95-59,1,up 7.0,Yarbrough (https://www.baseball-reference.com/players/y/yarbrry01.shtml),Cabrera (https://www.baseball-reference.com/players/c/cabreed02.shtml),,2:59,N,"15,340",0.1,++,
155,"Saturday, Sep 25 (https://www.baseball-reference.com/boxes/?date=2021-09-25)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202109250.shtml),TBR,,MIA (https://www.baseball-reference.com/teams/MIA/2021.shtml),W,7,3,,96-59,1,up 8.0,McClanahan (https://www.baseball-reference.com/players/m/mcclash01.shtml),Alcántara (https://www.baseball-reference.com/players/a/alcansa01.shtml),,2:59,N,"23,783",0.04,+++,
156,"Sunday, Sep 26 (https://www.baseball-reference.com/boxes/?date=2021-09-26)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202109260.shtml),TBR,,MIA (https://www.baseball-reference.com/teams/MIA/2021.shtml),W,3,2,,97-59,1,up 8.0,Baz (https://www.baseball-reference.com/players/b/bazsh01.shtml),Luzardo (https://www.baseball-reference.com/players/l/luzarje01.shtml),Anderson (https://www.baseball-reference.com/players/a/anderni01.shtml),2:54,D,"20,826",0.04,++++,
157,"Tuesday, Sep 28 (https://www.baseball-reference.com/boxes/?date=2021-09-28)",boxscore (https://www.baseball-reference.com/boxes/HOU/HOU202109280.shtml),TBR,@,HOU (https://www.baseball-reference.com/teams/HOU/2021.shtml),L-wo,3,4,,97-60,1,up 7.0,Maton (https://www.baseball-reference.com/players/m/matonph01.shtml),Fleming (https://www.baseball-reference.com/players/f/flemijo01.shtml),,2:59,N,"32,297",0.02,-,
158,"Wednesday, Sep 29 (https://www.baseball-reference.com/boxes/?date=2021-09-29)",boxscore (https://www.baseball-reference.com/boxes/HOU/HOU202109290.shtml),TBR,@,HOU (https://www.baseball-reference.com/teams/HOU/2021.shtml),W,7,0,,98-60,1,up 8.0,Rasmussen (https://www.baseball-reference.com/players/r/rasmudr01.shtml),Garcia (https://www.baseball-reference.com/players/g/garcilu05.shtml),,3:04,N,"28,321",0.01,+,
159,"Thursday, Sep 30 (https://www.baseball-reference.com/boxes/?date=2021-09-30)",boxscore (https://www.baseball-reference.com/boxes/HOU/HOU202109300.shtml),TBR,@,HOU (https://www.baseball-reference.com/teams/HOU/2021.shtml),L,2,3,,98-61,1,up 7.0,McCullers (https://www.baseball-reference.com/players/m/mcculla02.shtml),Yarbrough (https://www.baseball-reference.com/players/y/yarbrry01.shtml),Pressly (https://www.baseball-reference.com/players/p/pressry01.shtml),3:00,N,"31,608",0.01,-,
Gm#,October,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
160,"Friday, Oct 1 (https://www.baseball-reference.com/boxes/?date=2021-10-01)",boxscore (https://www.baseball-reference.com/boxes/NYA/NYA202110010.shtml),TBR,@,NYY (https://www.baseball-reference.com/teams/NYY/2021.shtml),W,4,3,,99-61,1,up 8.0,Head (https://www.baseball-reference.com/players/h/headlo01.shtml),Cortés (https://www.baseball-reference.com/players/c/cortene01.shtml),Kittredge (https://www.baseball-reference.com/players/k/kittran01.shtml),3:25,N,"41,469",0,+,
161,"Saturday, Oct 2 (https://www.baseball-reference.com/boxes/?date=2021-10-02)",boxscore (https://www.baseball-reference.com/boxes/NYA/NYA202110020.shtml),TBR,@,NYY (https://www.baseball-reference.com/teams/NYY/2021.shtml),W,12,2,,100-61,1,up 9.0,Patiño (https://www.baseball-reference.com/players/p/patinlu01.shtml),Montgomery (https://www.baseball-reference.com/players/m/montgjo01.shtml),,3:26,D,"41,648",0,++,
162,"Sunday, Oct 3 (https://www.baseball-reference.com/boxes/?date=2021-10-03)",boxscore (https://www.baseball-reference.com/boxes/NYA/NYA202110030.shtml),TBR,@,NYY (https://www.baseball-reference.com/teams/NYY/2021.shtml),L-wo,0,1,,100-62,1,up 8.0,Chapman (https://www.baseball-reference.com/players/c/chapmar01.shtml),Fleming (https://www.baseball-reference.com/players/f/flemijo01.shtml),,3:03,D,"40,409",0,-,
Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,"Thursday, Apr 1 (https://www.baseball-reference.com/boxes/?date=2021-04-01)",boxscore (https://www.baseball-reference.com/boxes/KCA/KCA202104010.shtml),TEX,@,KCR (https://www.baseball-reference.com/teams/KCR/2021.shtml),L,10,14,,0-1,4,1,Hernández (https://www.baseball-reference.com/players/h/hernaca04.shtml),Cody (https://www.baseball-reference.com/players/c/codyky01.shtml),Davis (https://www.baseball-reference.com/players/d/daviswa01.shtml),4:26,D,"9,155",0.98,-,
2,"Saturday, Apr 3 (https://www.baseball-reference.com/boxes/?date=2021-04-03)",boxscore (https://www.baseball-reference.com/boxes/KCA/KCA202104030.shtml),TEX,@,KCR (https://www.baseball-reference.com/teams/KCR/2021.shtml),L,4,11,,0-2,4,2.5,Minor (https://www.baseball-reference.com/players/m/minormi01.shtml),Sborz (https://www.baseball-reference.com/players/s/sborzjo01.shtml),,2:53,D,"8,889",0.93,--,
3,"Sunday, Apr 4 (https://www.baseball-reference.com/boxes/?date=2021-04-04)",boxscore (https://www.baseball-reference.com/boxes/KCA/KCA202104040.shtml),TEX,@,KCR (https://www.baseball-reference.com/teams/KCR/2021.shtml),W,7,3,,1-2,4,2.5,Lyles (https://www.baseball-reference.com/players/l/lylesjo01.shtml),Singer (https://www.baseball-reference.com/players/s/singebr01.shtml),,2:53,D,"8,869",0.84,+,
4,"Monday, Apr 5 (https://www.baseball-reference.com/boxes/?date=2021-04-05)",boxscore (https://www.baseball-reference.com/boxes/TEX/TEX202104050.shtml),TEX,,TOR (https://www.baseball-reference.com/teams/TOR/2021.shtml),L,2,6,,1-3,4,2.5,Matz (https://www.baseball-reference.com/players/m/matzst01.shtml),Foltynewicz (https://www.baseball-reference.com/players/f/foltymi01.shtml),,3:04,D,"38,238",0.88,-,
5,"Tuesday, Apr 6 (https://www.baseball-reference.com/boxes/?date=2021-04-06)",boxscore (https://www.baseball-reference.com/boxes/TEX/TEX202104060.shtml),TEX,,TOR (https://www.baseball-reference.com/teams/TOR/2021.shtml),W,7,4,,2-3,3,2.5,Dunning (https://www.baseball-reference.com/players/d/dunnida01.shtml),Roark (https://www.baseball-reference.com/players/r/roarkta01.shtml),Kennedy (https://www.baseball-reference.com/players/k/kenneia01.shtml),2:33,N,"18,585",0.88,+,
6,"Wednesday, Apr 7 (https://www.baseball-reference.com/boxes/?date=2021-04-07)",boxscore (https://www.baseball-reference.com/boxes/TEX/TEX202104070.shtml),TEX,,TOR (https://www.baseball-reference.com/teams/TOR/2021.shtml),W,2,1,,3-3,3,2,Gibson (https://www.baseball-reference.com/players/g/gibsoky01.shtml),Ryu (https://www.baseball-reference.com/players/r/ryuhy01.shtml),Kennedy (https://www.baseball-reference.com/players/k/kenneia01.shtml),2:33,D,"16,876",0.9,++,
7,"Friday, Apr 9 (https://www.baseball-reference.com/boxes/?date=2021-04-09)",boxscore (https://www.baseball-reference.com/boxes/TEX/TEX202104090.shtml),TEX,,SDP (https://www.baseball-reference.com/teams/SDP/2021.shtml),L,0,3,,3-4,3,2.5,Musgrove (https://www.baseball-reference.com/players/m/musgrjo01.shtml),Arihara (https://www.baseball-reference.com/players/a/arihako01.shtml),,2:46,N,"27,575",0.87,-,
8,"Saturday, Apr 10 (https://www.baseball-reference.com/boxes/?date=2021-04-10)",boxscore (https://www.baseball-reference.com/boxes/TEX/TEX202104100.shtml),TEX,,SDP (https://www.baseball-reference.com/teams/SDP/2021.shtml),L,4,7,,3-5,4,2.5,Weathers (https://www.baseball-reference.com/players/w/weathry01.shtml),Benjamin (https://www.baseball-reference.com/players/b/benjawe01.shtml),Melancon (https://www.baseball-reference.com/players/m/melanma01.shtml),3:15,N,"35,856",0.86,--,
9,"Sunday, Apr 11 (https://www.baseball-reference.com/boxes/?date=2021-04-11)",boxscore (https://www.baseball-reference.com/boxes/TEX/TEX202104110.shtml),TEX,,SDP (https://www.baseball-reference.com/teams/SDP/2021.shtml),L,0,2,,3-6,4,3,Stammen (https://www.baseball-reference.com/players/s/stammcr01.shtml),Foltynewicz (https://www.baseball-reference.com/players/f/foltymi01.shtml),Melancon (https://www.baseball-reference.com/players/m/melanma01.shtml),3:16,D,"26,723",0.79,---,
10,"Monday, Apr 12 (https://www.baseball-reference.com/boxes/?date=2021-04-12)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202104120.shtml),TEX,@,TBR (https://www.baseball-reference.com/teams/TBR/2021.shtml),L,0,1,,3-7,5,4,Glasnow (https://www.baseball-reference.com/players/g/glasnty01.shtml),Hearn (https://www.baseball-reference.com/players/h/hearnta01.shtml),Castillo (https://www.baseball-reference.com/players/c/castidi01.shtml),2:42,N,"3,627",0.79,----,
11,"Tuesday, Apr 13 (https://www.baseball-reference.com/boxes/?date=2021-04-13)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202104130.shtml),TEX,@,TBR (https://www.baseball-reference.com/teams/TBR/2021.shtml),W,8,3,,4-7,5,3,Gibson (https://www.baseball-reference.com/players/g/gibsoky01.shtml),Yarbrough (https://www.baseball-reference.com/players/y/yarbrry01.shtml),,2:43,N,"4,753",0.76,+,
12,"Wednesday, Apr 14 (https://www.baseball-reference.com/boxes/?date=2021-04-14)",boxscore (https://www.baseball-reference.com/boxes/TBA/TBA202104140.shtml),TEX,@,TBR (https://www.baseball-reference.com/teams/TBR/2021.shtml),W,5,1,,5-7,4,2,Arihara (https://www.baseball-reference.com/players/a/arihako01.shtml),Fleming (https://www.baseball-reference.com/players/f/flemijo01.shtml),,2:58,N,"3,021",0.81,++,
