Gm#,Date,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak
52,2017/05/31,CHW,BOS,L,1,4,,24-28,4,3.5,Pomeranz,Swarzak,Kimbrel,2:59,N,"19,075",0.91,--
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
53,2017/06/02,CHW,DET,L,5,15,,24-29,4,5,Fulmer,Holland,,3:01,N,"28,619",0.92,---
54,2017/06/03,CHW,DET,L,1,10,,24-30,4,5,Zimmermann,González,,3:14,D,"33,188",0.86,----
55,2017/06/04,CHW,DET,L-wo,4,7,,24-31,4,6,Wilson,Robertson,,4:07,D,"30,208",0.83,-----
56,2017/06/06,CHW,TBR,W,4,2,,25-31,4,5,Beck,Archer,Robertson,3:29,N,"14,590",0.62,+
57,2017/06/07,CHW,TBR,L,1,3,,25-32,5,5,Faria,Pelfrey,Colomé,2:53,N,"9,313",0.69,-
58,2017/06/08,CHW,TBR,L,5,7,,25-33,5,6,Odorizzi,Holland,Colomé,3:09,N,"8,971",0.66,--
59,2017/06/09,CHW,CLE,L,3,7,,25-34,5,7,Kluber,González,,3:00,N,"30,043",0.73,---
60,2017/06/10,CHW,CLE,W,5,3,,26-34,5,7,Holmberg,Tomlin,Robertson,2:59,N,"31,753",0.6,+
61,2017/06/11,CHW,CLE,L,2,4,,26-35,5,7,Carrasco,Quintana,Allen,3:16,D,"26,611",0.7,-
62,2017/06/12,CHW,BAL,W,10,7,,27-35,5,6,Petricka,Miley,,3:29,N,"17,665",0.52,+
63,2017/06/13,CHW,BAL,W,6,1,,28-35,5,6,Holland,Asher,,2:54,N,"15,038",0.6,++
64,2017/06/14,CHW,BAL,L,6,10,,28-36,5,6,Bundy,González,,3:22,N,"20,008",0.66,-
65,2017/06/15,CHW,BAL,W,5,2,,29-36,5,6,Swarzak,Tillman,,3:35,D,"20,139",0.58,+
66,2017/06/16,CHW,TOR,W,11,4,,30-36,5,5,Quintana,Biagini,,3:05,N,"39,071",0.63,++
67,2017/06/17,CHW,TOR,W,5,2,,31-36,5,4.5,Pelfrey,Stroman,Robertson,2:44,D,"47,171",0.7,+++
68,2017/06/18,CHW,TOR,L,3,7,,31-37,5,5.5,Happ,Swarzak,,3:01,D,"46,599",0.82,-
69,2017/06/20,CHW,MIN,L,7,9,,31-38,5,6,Santana,Holland,Kintzler,3:33,N,"26,095",0.82,--
70,2017/06/21,CHW,MIN,L,2,4,,31-39,5,7,Berríos,Holmberg,Kintzler,3:02,N,"33,316",0.73,---
71,2017/06/22,CHW,MIN,W,9,0,,32-39,4,7,Quintana,Turley,,3:21,N,"27,684",0.63,+
72,2017/06/23,CHW,OAK,L,0,3,,32-40,4,7,Cotton,Pelfrey,Casilla,2:59,N,"25,370",0.6,-
73,2017/06/24,CHW,OAK,L,2,10,,32-41,4,7,Gossett,Shields,,3:22,D,"38,618",0.52,--
74,2017/06/25,CHW,OAK,L,3,5,,32-42,5,7.5,Gray,Kahnle,Casilla,3:33,D,"28,089",0.48,---
75,2017/06/26,CHW,NYY,L,5,6,,32-43,5,8,Montgomery,Holmberg,Chapman,3:28,N,"20,339",0.43,----
76,2017/06/27,CHW,NYY,W-wo,4,3,,33-43,5,7,Jennings,Betances,,3:25,N,"18,023",0.36,+
77,2017/06/28,CHW,NYY,L,3,12,,33-44,5,8,Tanaka,Rodón,,3:51,N,"15,259",0.44,-
78,2017/06/29,CHW,NYY,W,4,3,,34-44,5,8,Shields,Cessa,Robertson,3:01,N,"21,032",0.32,+
79,2017/06/30,CHW,TEX,W-wo,8,7,,35-44,5,7.5,Swarzak,Bush,,3:42,N,"18,838",0.4,++
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
80,2017/07/01,CHW,TEX,L,4,10,,35-45,5,8,Hamels,Holland,,3:26,D,"22,915",0.46,-
81,2017/07/02,CHW,TEX,W,6,5,,36-45,4,8,Robertson,Leclerc,,3:43,D,"26,206",0.39,+
82,2017/07/03,CHW,OAK,W,7,2,,37-45,4,7.5,Rodón,Cotton,,3:33,N,"40,019",0.43,++
83,2017/07/04,CHW,OAK,L-wo,6,7,,37-46,5,7.5,Casilla,Kahnle,,3:09,D,"16,314",0.5,-
84,2017/07/05,CHW,OAK,L,4,7,,37-47,5,7.5,Gray,Pelfrey,,3:24,D,"13,813",0.42,--
85,2017/07/07,CHW,COL,L,4,12,,37-48,5,9,Márquez,Holland,,3:08,N,"38,386",0.34,---
86,2017/07/08,CHW,COL,W,5,4,,38-48,4,9,Kahnle,Holland,Robertson,3:09,N,"48,118",0.31,+
87,2017/07/09,CHW,COL,L,0,10,,38-49,5,9,Freeland,Rodón,,3:13,D,"36,541",0.35,-
88,2017/07/14,CHW,SEA,L,2,4,,38-50,5,9,Paxton,Shields,Díaz,2:50,N,"20,311",0.35,--
89,2017/07/15,CHW,SEA,L,3,4,,38-51,5,9,Hernández,Swarzak,Díaz,3:26,N,"21,743",0.34,---
90,2017/07/16,CHW,SEA,L,6,7,10,38-52,5,9,Vincent,Beck,Díaz,3:22,D,"24,502",0.25,----
91,2017/07/18,CHW,LAD,L,0,1,,38-53,5,9.5,Kershaw,González,Jansen,3:21,N,"23,088",0.21,-----
92,2017/07/19,CHW,LAD,L,1,9,8,38-54,5,9.5,Maeda,Rodón,,2:58,N,"24,907",0.19,------
93,2017/07/21,CHW,KCR,L-wo,6,7,10,38-55,5,10.5,Feliz,Clippard,,4:10,N,"29,647",0.17,-------
94,2017/07/22,CHW,KCR,L,2,7,,38-56,5,11.5,Alexander,Holmberg,,3:20,N,"34,088",0.12,--------
95,2017/07/23,CHW,KCR,L-wo,4,5,,38-57,5,12.5,Herrera,Infante,,3:07,D,"23,184",0.08,---------
96,2017/07/24,CHW,CHC,W,3,1,,39-57,5,12.5,González,Grimm,Swarzak,3:17,D,"40,849",0.06,+
97,2017/07/25,CHW,CHC,L,2,7,,39-58,5,13.5,Lackey,Rodón,,3:38,D,"40,717",0.07,-
98,2017/07/26,CHW,CHC,L,3,8,,39-59,5,14.5,Arrieta,Shields,,3:53,N,"38,517",0.04,--
99,2017/07/27,CHW,CHC,L,3,6,,39-60,5,15.5,Lester,Pelfrey,,2:37,N,"39,422",0.03,---
100,2017/07/28,CHW,CLE,L,3,9,,39-61,5,16.5,Salazar,Holland,,3:21,N,"20,387",0.02,----
101,2017/07/29,CHW,CLE,L,4,5,,39-62,5,17.5,Miller,Bummer,Allen,3:46,N,"30,115",0.01,-----
102,2017/07/30,CHW,CLE,W-wo,3,1,,40-62,5,16.5,Clippard,Shaw,,2:56,D,"28,152",0.01,+
103,2017/07/31,CHW,TOR,W-wo,7,6,,41-62,5,15.5,Beck,Osuna,,3:01,N,"13,023",0.01,++
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
104,2017/08/01,CHW,TOR,L,4,8,,41-63,5,15.5,Stroman,Pelfrey,,3:22,N,"14,622",0.01,-
105,2017/08/02,CHW,TOR,L,1,5,,41-64,5,16,Happ,Holland,Osuna,3:15,D,"20,878",0.01,--
106,2017/08/03,CHW,BOS,L,5,9,,41-65,5,17,Porcello,González,,3:26,N,"37,442",0.01,---
107,2017/08/04,CHW,BOS,L-wo,2,3,11,41-66,5,18,Hembree,Bummer,,3:43,N,"36,612",0,----
108,2017/08/05,CHW,BOS,L,1,4,,41-67,5,18,Pomeranz,Shields,Kimbrel,2:41,N,"36,599",0,-----
109,2017/08/06,CHW,BOS,L,3,6,,41-68,5,18,Fister,Pelfrey,Kimbrel,2:36,D,"37,283",0,------
110,2017/08/08,CHW,HOU,W,8,5,,42-68,5,18,Holland,Keuchel,Clippard,3:37,N,"13,974",0,+
111,2017/08/09,CHW,HOU,W,7,1,,43-68,5,17,González,McHugh,,2:54,N,"14,824",0,++
112,2017/08/10,CHW,HOU,W-wo,3,2,11,44-68,5,16,Holmberg,Martes,,3:41,N,"18,034",0,+++
113,2017/08/11,CHW,KCR,W,6,3,,45-68,5,16,Bummer,Duffy,Clippard,2:49,N,"18,137",0,++++
114,2017/08/12,CHW,KCR,L,4,5,,45-69,5,17,Alexander,Bummer,Herrera,3:12,N,"20,413",0.01,-
115,2017/08/13,CHW,KCR,L,6,14,,45-70,5,18,Vargas,Holland,,3:38,D,"27,351",0,--
116,2017/08/15,CHW,LAD,L,1,6,,45-71,5,19.5,Morrow,Minaya,,3:05,N,"46,385",0,---
117,2017/08/16,CHW,LAD,L-wo,4,5,,45-72,5,20,Stripling,Petricka,,2:59,N,"52,413",0,----
118,2017/08/17,CHW,TEX,L,8,9,,45-73,5,20.5,Bibens-Dirkx,López,Claudio,3:49,N,"23,459",0,-----
119,2017/08/18,CHW,TEX,W,4,3,,46-73,5,20.5,Infante,Rodríguez,Minaya,3:25,N,"23,402",0,+
120,2017/08/19,CHW,TEX,L,7,17,,46-74,5,21.5,Pérez,Holland,,3:50,N,"33,441",0,-
121,2017/08/20,CHW,TEX,W,3,2,,47-74,5,20.5,González,Griffin,Minaya,3:20,D,"23,861",0,+
122,2017/08/21,CHW,MIN,W,7,6,,48-74,5,21,Rodón,Melville,Minaya,3:15,D,0,0,++
123,2017/08/21,CHW,MIN,L,2,10,,48-75,5,21,Gee,Fulmer,Duffey,2:35,N,"14,493",0,-
124,2017/08/22,CHW,MIN,L,1,4,,48-76,5,21,Gibson,Giolito,Belisle,2:40,N,"14,053",0,--
125,2017/08/23,CHW,MIN,W-wo,4,3,,49-76,5,20,Farquhar,Hildenberger,,2:43,N,"15,605",0,+
126,2017/08/24,CHW,MIN,W,5,1,,50-76,5,20,Holland,Berríos,,2:53,N,"16,013",0,++
127,2017/08/25,CHW,DET,W-wo,3,2,,51-76,5,20,Minaya,Jiménez,,2:44,N,"23,171",0,+++
128,2017/08/26,CHW,DET,L,3,6,,51-77,5,21,Farmer,Rodón,Greene,3:14,N,"29,489",0,-
129,2017/08/27,CHW,DET,W,7,1,,52-77,5,21,Giolito,Boyd,,2:44,D,"22,532",0,+
130,2017/08/29,CHW,MIN,L,4,6,,52-78,5,22,Santana,Shields,Belisle,3:12,N,"20,530",0,-
131,2017/08/30,CHW,MIN,L,1,11,,52-79,5,23.5,Berríos,Holland,,3:17,N,"21,172",0,--
132,2017/08/31,CHW,MIN,L-wo,4,5,,52-80,5,24,Belisle,Minaya,,3:17,D,"21,288",0,---
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
133,2017/09/01,CHW,TBR,L,1,3,,52-81,5,25.5,Snell,López,Colomé,2:34,N,"13,585",0,----
134,2017/09/02,CHW,TBR,W,5,4,,53-81,5,25.5,Fulmer,Archer,Minaya,3:14,N,"17,700",0,+
135,2017/09/03,CHW,TBR,W,6,2,,54-81,5,25.5,Giolito,Andriese,,2:50,D,"17,633",0,++
136,2017/09/04,CHW,CLE,L,3,5,,54-82,5,26.5,Bauer,Shields,Allen,3:12,D,"16,848",0,-
137,2017/09/05,CHW,CLE,L,4,9,,54-83,5,27.5,Otero,Holmberg,,3:43,N,"12,369",0,--
138,2017/09/06,CHW,CLE,L,1,5,,54-84,5,28.5,Carrasco,López,,2:48,N,"13,403",0,---
139,2017/09/07,CHW,CLE,L,2,11,,54-85,5,29.5,Kluber,Pelfrey,,2:58,N,"17,019",0,----
140,2017/09/08,CHW,SFG,L,2,9,,54-86,5,30.5,Moore,Giolito,,3:07,N,"16,852",0,-----
141,2017/09/09,CHW,SFG,W,13,1,,55-86,5,30.5,Shields,Samardzija,,2:52,N,"17,688",0,+
142,2017/09/10,CHW,SFG,W,8,1,,56-86,5,30.5,Fulmer,Bumgarner,,2:47,D,"16,458",0,++
143,2017/09/11,CHW,KCR,W,11,3,,57-86,5,30.5,López,Hammel,,3:16,N,"23,135",0,+++
144,2017/09/12,CHW,KCR,L,3,4,,57-87,5,31.5,Gaviglio,Covey,Alexander,2:42,D,"17,727",0,-
145,2017/09/13,CHW,KCR,W,5,3,,58-87,5,31.5,Minaya,Alexander,,3:23,D,"25,665",0,+
146,2017/09/14,CHW,DET,W,17,7,,59-87,5,31.5,Shields,Bell,,3:42,D,"26,743",0,++
147,2017/09/15,CHW,DET,L-wo,2,3,,59-88,5,31.5,Greene,Alburquerque,,3:18,N,"25,298",0,-
148,2017/09/16,CHW,DET,W,10,4,,60-88,5,31.5,López,Jaye,,3:25,N,"29,846",0,+
149,2017/09/17,CHW,DET,L,0,12,,60-89,5,32.5,Boyd,Covey,,2:45,D,"25,663",0,-
150,2017/09/19,CHW,HOU,L,1,3,,60-90,5,33.5,McHugh,Giolito,Giles,2:47,N,"23,293",0,--
151,2017/09/20,CHW,HOU,L,3,4,,60-91,5,34.5,Peacock,Shields,Musgrove,3:08,N,"24,995",0,---
152,2017/09/21,CHW,HOU,W,3,1,,61-91,5,34.5,Volstad,Keuchel,Minaya,3:17,N,"24,283",0,+
153,2017/09/22,CHW,KCR,W,7,6,,62-91,4,33.5,López,Hammel,Minaya,3:23,N,"18,041",0,++
154,2017/09/23,CHW,KCR,L,2,8,,62-92,4,34.5,Duffy,Covey,,3:02,N,"20,306",0,-
155,2017/09/24,CHW,KCR,W,8,1,,63-92,4,34.5,Giolito,Kennedy,,2:42,D,"18,791",0,+
156,2017/09/25,CHW,LAA,W,4,2,,64-92,4,34,Shields,Nolasco,Minaya,2:59,N,"13,443",0,++
157,2017/09/26,CHW,LAA,L,3,9,,64-93,4,34,Bridwell,Volstad,,2:57,N,"13,786",0,-
158,2017/09/27,CHW,LAA,W-wo,6,4,10,65-93,4,34,Farquhar,Parker,,3:58,N,"17,012",0,+
159,2017/09/28,CHW,LAA,W,5,4,,66-93,4,34,Infante,Chavez,Minaya,3:04,N,"19,596",0,++
160,2017/09/29,CHW,CLE,L,1,10,,66-94,4,35,Bauer,Pelfrey,,2:57,N,"26,983",0,-
161,2017/09/30,CHW,CLE,W,2,1,,67-94,4,34,Fulmer,Clevinger,Minaya,3:13,N,"33,173",0,+
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
162,2017/10/01,CHW,CLE,L,1,3,,67-95,4,35,Tomlin,Volstad,Allen,2:37,D,"30,036",0,-
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
1,2017/04/03,CIN,PHI,L,3,4,,0-1,2,1,Hellickson,Feldman,Gómez,3:04,D,"43,804",0.95,-
2,2017/04/05,CIN,PHI,W,2,0,,1-1,1,Tied,Finnegan,Eickhoff,Iglesias,2:25,N,"19,944",0.92,+
3,2017/04/06,CIN,PHI,W,7,4,,2-1,1,Tied,Reed,Morgan,Storen,3:05,D,"10,586",0.94,++
4,2017/04/07,CIN,STL,W,2,0,,3-1,1,up 1.0,Garrett,Leake,Iglesias,2:17,N,"44,653",1.13,+++
5,2017/04/08,CIN,STL,L,4,10,,3-2,1,Tied,Wacha,Arroyo,,2:47,D,"46,558",1.19,-
6,2017/04/09,CIN,STL,W,8,0,,4-2,1,Tied,Feldman,Martínez,,2:44,D,"45,200",1.14,+
7,2017/04/10,CIN,PIT,W,7,1,,5-2,1,Tied,Lorenzen,Glasnow,,3:05,N,"28,264",1.2,++
8,2017/04/11,CIN,PIT,W,6,2,,6-2,1,up 0.5,Storen,Nicasio,Iglesias,3:04,N,"11,027",1.25,+++
9,2017/04/12,CIN,PIT,W,9,2,,7-2,1,up 1.5,Garrett,Nova,,2:54,N,"12,327",1.27,++++
10,2017/04/13,CIN,MIL,L,1,5,,7-3,1,up 0.5,Nelson,Arroyo,,2:25,N,"13,574",1.31,-
11,2017/04/14,CIN,MIL,L,4,10,,7-4,1,up 0.5,Milone,Wood,,3:21,N,"23,850",1.29,--
12,2017/04/15,CIN,MIL,W,7,5,,8-4,1,up 1.5,Iglesias,Torres,Lorenzen,3:10,D,"31,008",1.26,+
13,2017/04/16,CIN,MIL,L,2,4,,8-5,1,up 1.0,Peralta,Romano,Feliz,2:56,D,"12,625",1.31,-
14,2017/04/18,CIN,BAL,W,9,3,,9-5,1,up 1.5,Arroyo,Gausman,,3:05,N,"16,018",1.11,+
15,2017/04/19,CIN,BAL,L,0,2,,9-6,1,up 1.0,Jiménez,Garrett,Brach,2:28,N,"15,083",1.11,-
16,2017/04/20,CIN,BAL,L,1,2,10,9-7,1,up 0.5,O'Day,Wood,Brach,2:37,N,"11,910",1.09,--
17,2017/04/21,CIN,CHC,L,5,6,11,9-8,2,0.5,Edwards,Stephenson,Davis,3:57,N,"29,350",1.28,---
18,2017/04/22,CIN,CHC,L,8,12,,9-9,2,1.5,Arrieta,Reed,,3:24,D,"27,189",1.2,----
19,2017/04/23,CIN,CHC,W,7,5,,10-9,2,0.5,Arroyo,Lackey,,2:26,D,"32,670",1.18,+
20,2017/04/24,CIN,MIL,L,7,11,,10-10,2,1.5,Torres,Garrett,,3:24,N,"23,943",1.15,-
21,2017/04/25,CIN,MIL,L,1,9,,10-11,3,2.5,Davies,Feldman,Milone,2:59,N,"28,449",1.09,--
22,2017/04/26,CIN,MIL,L,4,9,,10-12,3,2.5,Peralta,Davis,,2:53,D,"19,062",1.08,---
23,2017/04/28,CIN,STL,L,5,7,,10-13,5,2.5,Lynn,Adleman,Oh,3:08,N,"42,722",0.99,----
24,2017/04/30,CIN,STL,W,5,4,,11-13,4,2,Peralta,Rosenthal,Iglesias,3:20,D,"45,682",0.93,+
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
25,2017/05/01,CIN,PIT,W-wo,4,3,10,12-13,3,1,Lorenzen,Hudson,,3:13,N,"14,753",0.99,++
26,2017/05/02,CIN,PIT,L,3,12,,12-14,4,2,Glasnow,Feldman,LeBlanc,3:00,N,"13,909",1.08,-
27,2017/05/03,CIN,PIT,W,7,2,,13-14,4,2,Davis,Taillon,,2:48,N,"14,297",1,+
28,2017/05/04,CIN,PIT,W,4,2,,14-14,3,2,Adleman,Nova,Iglesias,2:40,D,"17,896",1.05,++
29,2017/05/05,CIN,SFG,W,13,3,,15-14,2,1,Arroyo,Cain,,3:15,N,"22,724",0.98,+++
30,2017/05/06,CIN,SFG,W,14,2,,16-14,1,Tied,Garrett,Blach,Stephenson,2:46,N,"20,213",1.05,++++
31,2017/05/07,CIN,SFG,W,4,0,,17-14,1,up 0.5,Feldman,Cueto,,2:28,D,"21,142",1.08,+++++
32,2017/05/08,CIN,NYY,L,4,10,,17-15,2,0.5,Tanaka,Davis,,3:28,N,"25,960",1.1,-
33,2017/05/09,CIN,NYY,W,5,3,,18-15,2,0.5,Adleman,Sabathia,Iglesias,2:49,N,"22,035",1.07,+
34,2017/05/11,CIN,SFG,W,3,2,,19-15,2,0.5,Peralta,Strickland,Iglesias,2:36,N,"41,193",1.11,++
35,2017/05/12,CIN,SFG,L-wo,2,3,17,19-16,2,0.5,Gearrin,Stephenson,,5:28,N,"41,325",1.19,-
36,2017/05/13,CIN,SFG,L,1,3,,19-17,3,1.5,Moore,Bonilla,Law,2:33,D,"41,269",1.13,--
37,2017/05/14,CIN,SFG,L,3,8,,19-18,3,2.5,Samardzija,Adleman,,2:55,D,"42,122",1.09,---
38,2017/05/16,CIN,CHC,L,5,9,,19-19,3,2.5,Lackey,Arroyo,,3:07,N,"40,653",1.16,----
39,2017/05/17,CIN,CHC,L,5,7,,19-20,4,3,Hendricks,Feldman,Davis,3:06,N,"38,715",1.13,-----
40,2017/05/18,CIN,CHC,L,5,9,,19-21,4,4,Lester,Garrett,Uehara,3:03,D,"36,023",1.06,------
41,2017/05/19,CIN,COL,L,6,12,,19-22,4,5,Anderson,Bonilla,,3:38,N,"23,184",0.87,-------
42,2017/05/20,CIN,COL,W,12,8,,20-22,4,4.5,Wojciechowski,Dunn,,3:32,D,"25,188",0.84,+
43,2017/05/21,CIN,COL,L,4,6,,20-23,4,4.5,Freeland,Arroyo,Holland,3:14,D,"23,352",0.91,-
44,2017/05/22,CIN,CLE,W,5,1,,21-23,4,4,Feldman,Tomlin,,2:39,N,"26,794",0.77,+
45,2017/05/23,CIN,CLE,L,7,8,,21-24,4,4,Miller,Storen,Allen,3:16,N,"26,334",0.83,-
46,2017/05/24,CIN,CLE,W,4,3,,22-24,4,3,Lorenzen,Allen,Iglesias,3:07,N,"19,426",0.77,+
47,2017/05/26,CIN,PHI,W,5,2,,23-24,4,2,Adleman,Nola,Iglesias,2:34,N,"21,388",0.84,++
48,2017/05/27,CIN,PHI,L-wo,3,4,,23-25,4,2.5,Neris,Lorenzen,,2:47,D,"30,100",0.95,-
49,2017/05/28,CIN,PHI,W,8,4,,24-25,4,2.5,Feldman,Eflin,,2:50,D,"25,413",0.88,+
50,2017/05/29,CIN,TOR,L,2,17,,24-26,4,2.5,Stroman,Bonilla,,3:06,N,"29,844",0.95,-
51,2017/05/30,CIN,TOR,L,4,6,,24-27,4,2.5,Smith,Wood,Osuna,2:53,N,"32,747",0.92,--
52,2017/05/31,CIN,TOR,L,4,5,,24-28,4,3.5,Grilli,Peralta,Osuna,2:53,D,"44,058",0.89,---
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
53,2017/06/02,CIN,ATL,W-wo,3,2,10,25-28,4,3,Iglesias,Ramírez,,3:03,N,"27,300",0.84,+
54,2017/06/03,CIN,ATL,L,5,6,12,25-29,4,3,Johnson,Wood,,4:20,D,"26,485",0.89,-
55,2017/06/04,CIN,ATL,L,8,13,,25-30,4,4,Teheran,Garrett,,3:23,D,"26,227",0.81,--
56,2017/06/05,CIN,STL,W,4,2,,26-30,4,3,Bonilla,Martínez,Iglesias,2:35,N,"16,325",0.85,+
57,2017/06/06,CIN,STL,W,13,1,,27-30,3,3,Adleman,Wainwright,,2:47,N,"18,620",0.95,++
58,2017/06/07,CIN,STL,W,6,4,,28-30,3,3,Peralta,Cecil,Iglesias,2:45,N,"20,891",0.95,+++
59,2017/06/08,CIN,STL,W,5,2,,29-30,3,2,Feldman,Leake,Iglesias,2:21,D,"28,917",1.05,++++
60,2017/06/09,CIN,LAD,L,2,7,,29-31,3,3,Hill,Garrett,Maeda,3:02,N,"44,036",1.1,-
61,2017/06/10,CIN,LAD,L-wo,4,5,,29-32,3,3,Jansen,Storen,,3:04,N,"43,439",1.04,--
62,2017/06/11,CIN,LAD,L,7,9,,29-33,4,3,Avilán,Iglesias,Jansen,2:58,D,"42,674",0.98,---
63,2017/06/12,CIN,SDP,L,3,9,,29-34,4,3.5,Perdomo,Arroyo,,2:39,N,"17,006",0.87,----
64,2017/06/13,CIN,SDP,L,2,6,,29-35,5,4,Richard,Feldman,Maurer,2:35,N,"20,463",0.79,-----
65,2017/06/14,CIN,SDP,L,2,4,,29-36,5,5,Chacín,Lorenzen,Maurer,2:26,D,"20,386",0.71,------
66,2017/06/16,CIN,LAD,L,1,3,,29-37,5,6.5,Wood,Adleman,Jansen,2:45,N,"35,613",0.64,-------
67,2017/06/17,CIN,LAD,L,2,10,,29-38,5,6.5,Ryu,Wojciechowski,,3:28,D,"42,431",0.55,--------
68,2017/06/18,CIN,LAD,L,7,8,,29-39,5,7.5,Maeda,Arroyo,Jansen,3:20,D,"27,316",0.51,---------
69,2017/06/19,CIN,TBR,W,7,3,,30-39,5,6.5,Lorenzen,Alvarado,,3:08,N,"17,117",0.39,+
70,2017/06/20,CIN,TBR,L,5,6,,30-40,5,6.5,Cobb,Garrett,Colomé,3:20,N,"13,375",0.44,-
71,2017/06/21,CIN,TBR,L,3,8,,30-41,5,7.5,Ramírez,Adleman,Whitley,3:16,D,"19,619",0.41,--
72,2017/06/23,CIN,WSN,L-wo,5,6,10,30-42,5,8,Albers,Iglesias,,3:51,N,"36,347",0.32,---
73,2017/06/24,CIN,WSN,L,3,18,,30-43,5,8,Ross,Bailey,,3:22,D,"40,139",0.3,----
74,2017/06/25,CIN,WSN,W,6,2,,31-43,5,8,Feldman,Roark,,3:07,D,"35,387",0.28,+
75,2017/06/26,CIN,STL,L,2,8,,31-44,5,8.5,Wacha,Finnegan,,2:49,D,"46,535",0.35,-
76,2017/06/27,CIN,MIL,W,8,6,,32-44,5,7.5,Adleman,Guerra,Iglesias,2:55,N,"18,577",0.33,+
77,2017/06/28,CIN,MIL,W,4,3,,33-44,5,6.5,Storen,Knebel,Iglesias,2:56,N,"21,842",0.45,++
78,2017/06/29,CIN,MIL,L,3,11,,33-45,5,7.5,Nelson,Bailey,,3:15,N,"20,419",0.51,-
79,2017/06/30,CIN,CHC,W,5,0,,34-45,5,7.5,Feldman,Montgomery,,2:37,N,"39,501",0.35,+
Gm#,,Tm,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,
80,2017/07/01,CIN,CHC,W,5,3,,35-45,5,7.5,Stephens,Butler,Iglesias,3:02,D,"39,826",0.38,++
81,2017/07/02,CIN,CHC,L,2,6,,35-46,5,7.5,Arrieta,Adleman,,3:08,D,"38,536",0.44,-
82,2017/07/03,CIN,COL,L,3,5,,35-47,5,8.5,Hoffman,Castillo,Holland,2:48,N,"49,131",0.34,--
83,2017/07/04,CIN,COL,W,8,1,,36-47,5,8.5,Bailey,Freeland,,2:58,N,"48,338",0.27,+
84,2017/07/05,CIN,COL,L,3,5,,36-48,5,9.5,Gray,Feldman,Holland,3:24,N,"32,188",0.3,-
85,2017/07/06,CIN,COL,W,6,3,,37-48,5,9.5,Romano,Chatwood,,3:04,D,"27,328",0.25,+
86,2017/07/07,CIN,ARI,L,3,6,,37-49,5,10.5,Greinke,Adleman,Rodney,2:57,N,"27,006",0.28,-
87,2017/07/08,CIN,ARI,W,7,0,,38-49,5,9.5,Castillo,Walker,,3:00,N,"29,806",0.21,+
88,2017/07/09,CIN,ARI,W,2,1,,39-49,5,9.5,Bailey,Corbin,Iglesias,2:53,D,"24,923",0.27,++
89,2017/07/14,CIN,WSN,L,0,5,,39-50,5,10.5,Gonzalez,Adleman,Grace,2:55,N,"28,916",0.29,-
90,2017/07/15,CIN,WSN,L,7,10,,39-51,5,11.5,Scherzer,Castillo,Grace,3:32,N,"36,462",0.22,--
91,2017/07/16,CIN,WSN,L,4,14,,39-52,5,11.5,Roark,Bailey,,3:31,D,"25,712",0.16,---
92,2017/07/17,CIN,WSN,L,1,6,,39-53,5,11.5,Strasburg,Feldman,,2:58,D,"17,574",0.13,----
93,2017/07/18,CIN,ARI,L,2,11,,39-54,5,11.5,Ray,Romano,,3:05,N,"19,989",0.1,-----
94,2017/07/19,CIN,ARI,W-wo,4,3,11,40-54,5,10.5,Lorenzen,McFarland,,3:59,N,"16,573",0.07,+
95,2017/07/20,CIN,ARI,L,2,12,,40-55,5,10.5,Corbin,Castillo,,2:47,D,"19,711",0.1,-
96,2017/07/21,CIN,MIA,L,1,3,,40-56,5,10.5,Ureña,Bailey,Ramos,2:57,N,"21,851",0.07,--
97,2017/07/22,CIN,MIA,L,4,5,,40-57,5,11.5,Wittgren,Stephenson,Ramos,3:12,N,"24,099",0.06,---
98,2017/07/23,CIN,MIA,W,6,3,,41-57,5,10.5,Romano,Koehler,Iglesias,2:58,D,"20,526",0.04,+
99,2017/07/24,CIN,CLE,L,2,6,,41-58,5,11,Tomlin,Adleman,,2:26,N,"21,500",0.05,-
